Feature,ADNIMERGE Frequency,Gene Expression Frequency,MRI Frequency,Total Frequency,Domain
MRI_135210,0,0,1,1,MRI
MRI_137879,0,0,1,1,MRI
MRI_135231,0,0,1,1,MRI
MRI_136898,0,0,1,1,MRI
MRI_135263,0,0,1,1,MRI
MRI_140448,0,0,1,1,MRI
MRI_135289,0,0,1,1,MRI
MRI_141978,0,0,1,1,MRI
MRI_135291,0,0,1,1,MRI
MRI_135310,0,0,1,1,MRI
MRI_139229,0,0,1,1,MRI
MRI_135333,0,0,1,1,MRI
MRI_139012,0,0,1,1,MRI
MRI_140687,0,0,1,1,MRI
MRI_135385,0,0,1,1,MRI
MRI_135411,0,0,1,1,MRI
MRI_139098,0,0,1,1,MRI
MRI_155833,0,0,1,1,MRI
MRI_167860,0,0,1,1,MRI
MRI_135460,0,0,1,1,MRI
MRI_139807,0,0,1,1,MRI
MRI_140144,0,0,1,1,MRI
MRI_140174,0,0,1,1,MRI
MRI_183839,0,0,1,1,MRI
MRI_184009,0,0,1,1,MRI
MRI_183865,0,0,1,1,MRI
MRI_203236,0,0,1,1,MRI
MRI_184913,0,0,1,1,MRI
MRI_184744,0,0,1,1,MRI
MRI_185769,0,0,1,1,MRI
MRI_183964,0,0,1,1,MRI
MRI_184320,0,0,1,1,MRI
MRI_183987,0,0,1,1,MRI
MRI_18158,0,0,1,1,MRI
MRI_184013,0,0,1,1,MRI
MRI_192626,0,0,1,1,MRI
MRI_184046,0,0,1,1,MRI
MRI_190890,0,0,1,1,MRI
MRI_184112,0,0,1,1,MRI
MRI_191477,0,0,1,1,MRI
MRI_189984,0,0,1,1,MRI
MRI_189746,0,0,1,1,MRI
MRI_190657,0,0,1,1,MRI
MRI_184304,0,0,1,1,MRI
MRI_185066,0,0,1,1,MRI
MRI_184506,0,0,1,1,MRI
MRI_184535,0,0,1,1,MRI
MRI_190597,0,0,1,1,MRI
MRI_184724,0,0,1,1,MRI
MRI_185884,0,0,1,1,MRI
MRI_184759,0,0,1,1,MRI
MRI_184780,0,0,1,1,MRI
MRI_184784,0,0,1,1,MRI
MRI_190789,0,0,1,1,MRI
MRI_184805,0,0,1,1,MRI
MRI_185559,0,0,1,1,MRI
MRI_184819,0,0,1,1,MRI
MRI_184953,0,0,1,1,MRI
MRI_190029,0,0,1,1,MRI
MRI_185199,0,0,1,1,MRI
MRI_189921,0,0,1,1,MRI
MRI_185210,0,0,1,1,MRI
MRI_185255,0,0,1,1,MRI
MRI_185309,0,0,1,1,MRI
MRI_186578,0,0,1,1,MRI
MRI_186410,0,0,1,1,MRI
MRI_185556,0,0,1,1,MRI
MRI_185561,0,0,1,1,MRI
MRI_187718,0,0,1,1,MRI
MRI_185604,0,0,1,1,MRI
MRI_190132,0,0,1,1,MRI
MRI_194567,0,0,1,1,MRI
MRI_185726,0,0,1,1,MRI
MRI_200812,0,0,1,1,MRI
MRI_185754,0,0,1,1,MRI
MRI_188690,0,0,1,1,MRI
MRI_211810,0,0,1,1,MRI
MRI_194443,0,0,1,1,MRI
MRI_187462,0,0,1,1,MRI
MRI_236926,0,0,1,1,MRI
MRI_185856,0,0,1,1,MRI
MRI_185874,0,0,1,1,MRI
MRI_200832,0,0,1,1,MRI
MRI_185962,0,0,1,1,MRI
MRI_186026,0,0,1,1,MRI
MRI_190992,0,0,1,1,MRI
MRI_186129,0,0,1,1,MRI
MRI_186138,0,0,1,1,MRI
MRI_189317,0,0,1,1,MRI
MRI_18557,0,0,1,1,MRI
MRI_186199,0,0,1,1,MRI
MRI_190420,0,0,1,1,MRI
MRI_186200,0,0,1,1,MRI
MRI_190018,0,0,1,1,MRI
MRI_186226,0,0,1,1,MRI
MRI_190185,0,0,1,1,MRI
MRI_196343,0,0,1,1,MRI
MRI_197395,0,0,1,1,MRI
MRI_186402,0,0,1,1,MRI
MRI_186409,0,0,1,1,MRI
MRI_186422,0,0,1,1,MRI
MRI_188566,0,0,1,1,MRI
MRI_186489,0,0,1,1,MRI
MRI_187402,0,0,1,1,MRI
MRI_194612,0,0,1,1,MRI
MRI_186538,0,0,1,1,MRI
MRI_186549,0,0,1,1,MRI
MRI_187474,0,0,1,1,MRI
MRI_186564,0,0,1,1,MRI
MRI_196876,0,0,1,1,MRI
MRI_186731,0,0,1,1,MRI
MRI_186861,0,0,1,1,MRI
MRI_195553,0,0,1,1,MRI
MRI_186915,0,0,1,1,MRI
MRI_190027,0,0,1,1,MRI
MRI_186926,0,0,1,1,MRI
MRI_190243,0,0,1,1,MRI
MRI_186991,0,0,1,1,MRI
MRI_190491,0,0,1,1,MRI
MRI_187028,0,0,1,1,MRI
MRI_191566,0,0,1,1,MRI
MRI_203074,0,0,1,1,MRI
MRI_187159,0,0,1,1,MRI
MRI_189715,0,0,1,1,MRI
MRI_187199,0,0,1,1,MRI
MRI_194490,0,0,1,1,MRI
MRI_18677,0,0,1,1,MRI
MRI_19075,0,0,1,1,MRI
MRI_192852,0,0,1,1,MRI
MRI_197696,0,0,1,1,MRI
MRI_187299,0,0,1,1,MRI
MRI_187309,0,0,1,1,MRI
MRI_197770,0,0,1,1,MRI
MRI_187330,0,0,1,1,MRI
MRI_187652,0,0,1,1,MRI
MRI_191045,0,0,1,1,MRI
MRI_187780,0,0,1,1,MRI
MRI_187791,0,0,1,1,MRI
MRI_189734,0,0,1,1,MRI
MRI_187867,0,0,1,1,MRI
MRI_194267,0,0,1,1,MRI
MRI_187888,0,0,1,1,MRI
MRI_202125,0,0,1,1,MRI
MRI_191046,0,0,1,1,MRI
MRI_188035,0,0,1,1,MRI
MRI_192610,0,0,1,1,MRI
MRI_188057,0,0,1,1,MRI
MRI_188143,0,0,1,1,MRI
MRI_188269,0,0,1,1,MRI
MRI_190333,0,0,1,1,MRI
MRI_188311,0,0,1,1,MRI
MRI_23409,0,0,1,1,MRI
MRI_190915,0,0,1,1,MRI
MRI_190832,0,0,1,1,MRI
MRI_197842,0,0,1,1,MRI
MRI_196777,0,0,1,1,MRI
MRI_188483,0,0,1,1,MRI
MRI_258993,0,0,1,1,MRI
MRI_188974,0,0,1,1,MRI
MRI_140305,0,0,1,1,MRI
MRI_142836,0,0,1,1,MRI
MRI_149566,0,0,1,1,MRI
MRI_140399,0,0,1,1,MRI
MRI_142865,0,0,1,1,MRI
MRI_140401,0,0,1,1,MRI
MRI_10421,0,0,1,1,MRI
MRI_10017,0,0,1,1,MRI
MRI_10037,0,0,1,1,MRI
MRI_10056,0,0,1,1,MRI
MRI_10060,0,0,1,1,MRI
MRI_10116,0,0,1,1,MRI
MRI_10910,0,0,1,1,MRI
MRI_10144,0,0,1,1,MRI
MRI_11531,0,0,1,1,MRI
MRI_140586,0,0,1,1,MRI
MRI_188795,0,0,1,1,MRI
MRI_188796,0,0,1,1,MRI
MRI_188915,0,0,1,1,MRI
MRI_188933,0,0,1,1,MRI
MRI_188990,0,0,1,1,MRI
MRI_192685,0,0,1,1,MRI
MRI_189182,0,0,1,1,MRI
MRI_190294,0,0,1,1,MRI
MRI_189186,0,0,1,1,MRI
MRI_190816,0,0,1,1,MRI
MRI_189206,0,0,1,1,MRI
MRI_189300,0,0,1,1,MRI
MRI_189476,0,0,1,1,MRI
MRI_190847,0,0,1,1,MRI
MRI_189366,0,0,1,1,MRI
MRI_208498,0,0,1,1,MRI
MRI_23035,0,0,1,1,MRI
MRI_23303,0,0,1,1,MRI
MRI_19247,0,0,1,1,MRI
MRI_19250,0,0,1,1,MRI
MRI_19276,0,0,1,1,MRI
MRI_23324,0,0,1,1,MRI
MRI_19295,0,0,1,1,MRI
MRI_189438,0,0,1,1,MRI
MRI_191565,0,0,1,1,MRI
MRI_189577,0,0,1,1,MRI
MRI_198048,0,0,1,1,MRI
MRI_189658,0,0,1,1,MRI
MRI_190088,0,0,1,1,MRI
MRI_191112,0,0,1,1,MRI
MRI_189698,0,0,1,1,MRI
MRI_189710,0,0,1,1,MRI
MRI_197892,0,0,1,1,MRI
MRI_213098,0,0,1,1,MRI
MRI_189807,0,0,1,1,MRI
MRI_202096,0,0,1,1,MRI
MRI_190062,0,0,1,1,MRI
MRI_192413,0,0,1,1,MRI
MRI_190098,0,0,1,1,MRI
MRI_191991,0,0,1,1,MRI
MRI_197072,0,0,1,1,MRI
MRI_194121,0,0,1,1,MRI
MRI_190486,0,0,1,1,MRI
MRI_200266,0,0,1,1,MRI
MRI_19306,0,0,1,1,MRI
MRI_20974,0,0,1,1,MRI
MRI_19325,0,0,1,1,MRI
MRI_23039,0,0,1,1,MRI
MRI_19417,0,0,1,1,MRI
MRI_24863,0,0,1,1,MRI
MRI_22218,0,0,1,1,MRI
MRI_24826,0,0,1,1,MRI
MRI_19462,0,0,1,1,MRI
MRI_190926,0,0,1,1,MRI
MRI_190540,0,0,1,1,MRI
MRI_190545,0,0,1,1,MRI
MRI_190599,0,0,1,1,MRI
MRI_197156,0,0,1,1,MRI
MRI_203768,0,0,1,1,MRI
MRI_202825,0,0,1,1,MRI
MRI_190880,0,0,1,1,MRI
MRI_190923,0,0,1,1,MRI
MRI_195751,0,0,1,1,MRI
MRI_191581,0,0,1,1,MRI
MRI_191683,0,0,1,1,MRI
MRI_190991,0,0,1,1,MRI
MRI_191123,0,0,1,1,MRI
MRI_196209,0,0,1,1,MRI
MRI_191193,0,0,1,1,MRI
MRI_195304,0,0,1,1,MRI
MRI_191321,0,0,1,1,MRI
MRI_202860,0,0,1,1,MRI
MRI_208679,0,0,1,1,MRI
MRI_19482,0,0,1,1,MRI
MRI_22293,0,0,1,1,MRI
MRI_21318,0,0,1,1,MRI
MRI_22363,0,0,1,1,MRI
MRI_19531,0,0,1,1,MRI
MRI_19535,0,0,1,1,MRI
MRI_25464,0,0,1,1,MRI
MRI_19558,0,0,1,1,MRI
MRI_19568,0,0,1,1,MRI
MRI_22853,0,0,1,1,MRI
MRI_194449,0,0,1,1,MRI
MRI_191723,0,0,1,1,MRI
MRI_191871,0,0,1,1,MRI
MRI_197647,0,0,1,1,MRI
MRI_192042,0,0,1,1,MRI
MRI_192842,0,0,1,1,MRI
MRI_192126,0,0,1,1,MRI
MRI_193493,0,0,1,1,MRI
MRI_204355,0,0,1,1,MRI
MRI_192208,0,0,1,1,MRI
MRI_192224,0,0,1,1,MRI
MRI_212614,0,0,1,1,MRI
MRI_192229,0,0,1,1,MRI
MRI_211974,0,0,1,1,MRI
MRI_192246,0,0,1,1,MRI
MRI_192559,0,0,1,1,MRI
MRI_192267,0,0,1,1,MRI
MRI_197483,0,0,1,1,MRI
MRI_192282,0,0,1,1,MRI
MRI_192284,0,0,1,1,MRI
MRI_195066,0,0,1,1,MRI
MRI_196588,0,0,1,1,MRI
MRI_192369,0,0,1,1,MRI
MRI_198304,0,0,1,1,MRI
MRI_196537,0,0,1,1,MRI
MRI_192451,0,0,1,1,MRI
MRI_205485,0,0,1,1,MRI
MRI_194233,0,0,1,1,MRI
MRI_196980,0,0,1,1,MRI
MRI_218278,0,0,1,1,MRI
MRI_192678,0,0,1,1,MRI
MRI_19724,0,0,1,1,MRI
MRI_24240,0,0,1,1,MRI
MRI_19783,0,0,1,1,MRI
MRI_23246,0,0,1,1,MRI
MRI_19824,0,0,1,1,MRI
MRI_20565,0,0,1,1,MRI
MRI_19847,0,0,1,1,MRI
MRI_24049,0,0,1,1,MRI
MRI_25022,0,0,1,1,MRI
MRI_192715,0,0,1,1,MRI
MRI_202746,0,0,1,1,MRI
MRI_192783,0,0,1,1,MRI
MRI_194539,0,0,1,1,MRI
MRI_192785,0,0,1,1,MRI
MRI_197635,0,0,1,1,MRI
MRI_192847,0,0,1,1,MRI
MRI_195392,0,0,1,1,MRI
MRI_192949,0,0,1,1,MRI
MRI_198335,0,0,1,1,MRI
MRI_193022,0,0,1,1,MRI
MRI_193821,0,0,1,1,MRI
MRI_195350,0,0,1,1,MRI
MRI_193054,0,0,1,1,MRI
MRI_196887,0,0,1,1,MRI
MRI_193124,0,0,1,1,MRI
MRI_198137,0,0,1,1,MRI
MRI_193141,0,0,1,1,MRI
MRI_193166,0,0,1,1,MRI
MRI_194939,0,0,1,1,MRI
MRI_193248,0,0,1,1,MRI
MRI_193275,0,0,1,1,MRI
MRI_193660,0,0,1,1,MRI
MRI_193306,0,0,1,1,MRI
MRI_193352,0,0,1,1,MRI
MRI_193396,0,0,1,1,MRI
MRI_208400,0,0,1,1,MRI
MRI_193415,0,0,1,1,MRI
MRI_195922,0,0,1,1,MRI
MRI_193522,0,0,1,1,MRI
MRI_193837,0,0,1,1,MRI
MRI_193559,0,0,1,1,MRI
MRI_200121,0,0,1,1,MRI
MRI_193604,0,0,1,1,MRI
MRI_196394,0,0,1,1,MRI
MRI_146471,0,0,1,1,MRI
MRI_147680,0,0,1,1,MRI
MRI_140783,0,0,1,1,MRI
MRI_151996,0,0,1,1,MRI
MRI_140816,0,0,1,1,MRI
MRI_146693,0,0,1,1,MRI
MRI_142131,0,0,1,1,MRI
MRI_154991,0,0,1,1,MRI
MRI_140881,0,0,1,1,MRI
MRI_147060,0,0,1,1,MRI
MRI_140948,0,0,1,1,MRI
MRI_141080,0,0,1,1,MRI
MRI_153652,0,0,1,1,MRI
MRI_141035,0,0,1,1,MRI
MRI_144037,0,0,1,1,MRI
MRI_141056,0,0,1,1,MRI
MRI_141101,0,0,1,1,MRI
MRI_146472,0,0,1,1,MRI
MRI_141142,0,0,1,1,MRI
MRI_141962,0,0,1,1,MRI
MRI_141143,0,0,1,1,MRI
MRI_143513,0,0,1,1,MRI
MRI_141175,0,0,1,1,MRI
MRI_141362,0,0,1,1,MRI
MRI_197544,0,0,1,1,MRI
MRI_194335,0,0,1,1,MRI
MRI_196811,0,0,1,1,MRI
MRI_193653,0,0,1,1,MRI
MRI_197830,0,0,1,1,MRI
MRI_193657,0,0,1,1,MRI
MRI_193676,0,0,1,1,MRI
MRI_193695,0,0,1,1,MRI
MRI_193706,0,0,1,1,MRI
MRI_196198,0,0,1,1,MRI
MRI_193720,0,0,1,1,MRI
MRI_196166,0,0,1,1,MRI
MRI_19885,0,0,1,1,MRI
MRI_19938,0,0,1,1,MRI
MRI_23669,0,0,1,1,MRI
MRI_20006,0,0,1,1,MRI
MRI_24784,0,0,1,1,MRI
MRI_20037,0,0,1,1,MRI
MRI_24745,0,0,1,1,MRI
MRI_197574,0,0,1,1,MRI
MRI_193939,0,0,1,1,MRI
MRI_194082,0,0,1,1,MRI
MRI_194032,0,0,1,1,MRI
MRI_194071,0,0,1,1,MRI
MRI_196636,0,0,1,1,MRI
MRI_194095,0,0,1,1,MRI
MRI_195091,0,0,1,1,MRI
MRI_194101,0,0,1,1,MRI
MRI_248737,0,0,1,1,MRI
MRI_198229,0,0,1,1,MRI
MRI_194259,0,0,1,1,MRI
MRI_200659,0,0,1,1,MRI
MRI_194269,0,0,1,1,MRI
MRI_194764,0,0,1,1,MRI
MRI_194683,0,0,1,1,MRI
MRI_197198,0,0,1,1,MRI
MRI_201870,0,0,1,1,MRI
MRI_194787,0,0,1,1,MRI
MRI_205213,0,0,1,1,MRI
MRI_194805,0,0,1,1,MRI
MRI_197200,0,0,1,1,MRI
MRI_194911,0,0,1,1,MRI
MRI_195560,0,0,1,1,MRI
MRI_194932,0,0,1,1,MRI
MRI_196571,0,0,1,1,MRI
MRI_194973,0,0,1,1,MRI
MRI_20059,0,0,1,1,MRI
MRI_20407,0,0,1,1,MRI
MRI_20074,0,0,1,1,MRI
MRI_23542,0,0,1,1,MRI
MRI_20080,0,0,1,1,MRI
MRI_24888,0,0,1,1,MRI
MRI_20224,0,0,1,1,MRI
MRI_20100,0,0,1,1,MRI
MRI_20920,0,0,1,1,MRI
MRI_20859,0,0,1,1,MRI
MRI_20159,0,0,1,1,MRI
MRI_24367,0,0,1,1,MRI
MRI_20161,0,0,1,1,MRI
MRI_20172,0,0,1,1,MRI
MRI_20213,0,0,1,1,MRI
MRI_25409,0,0,1,1,MRI
MRI_24560,0,0,1,1,MRI
MRI_201656,0,0,1,1,MRI
MRI_195196,0,0,1,1,MRI
MRI_197529,0,0,1,1,MRI
MRI_195240,0,0,1,1,MRI
MRI_199400,0,0,1,1,MRI
MRI_195296,0,0,1,1,MRI
MRI_196033,0,0,1,1,MRI
MRI_204651,0,0,1,1,MRI
MRI_195361,0,0,1,1,MRI
MRI_196938,0,0,1,1,MRI
MRI_195397,0,0,1,1,MRI
MRI_195463,0,0,1,1,MRI
MRI_195445,0,0,1,1,MRI
MRI_196389,0,0,1,1,MRI
MRI_195470,0,0,1,1,MRI
MRI_197822,0,0,1,1,MRI
MRI_195531,0,0,1,1,MRI
MRI_195580,0,0,1,1,MRI
MRI_197020,0,0,1,1,MRI
MRI_195764,0,0,1,1,MRI
MRI_195821,0,0,1,1,MRI
MRI_196646,0,0,1,1,MRI
MRI_200752,0,0,1,1,MRI
MRI_24940,0,0,1,1,MRI
MRI_20260,0,0,1,1,MRI
MRI_20261,0,0,1,1,MRI
MRI_25198,0,0,1,1,MRI
MRI_20263,0,0,1,1,MRI
MRI_22066,0,0,1,1,MRI
MRI_21825,0,0,1,1,MRI
MRI_20361,0,0,1,1,MRI
MRI_24138,0,0,1,1,MRI
MRI_20399,0,0,1,1,MRI
MRI_25145,0,0,1,1,MRI
MRI_20404,0,0,1,1,MRI
MRI_25476,0,0,1,1,MRI
MRI_196104,0,0,1,1,MRI
MRI_196110,0,0,1,1,MRI
MRI_196113,0,0,1,1,MRI
MRI_197705,0,0,1,1,MRI
MRI_196212,0,0,1,1,MRI
MRI_198103,0,0,1,1,MRI
MRI_196382,0,0,1,1,MRI
MRI_197009,0,0,1,1,MRI
MRI_196433,0,0,1,1,MRI
MRI_196543,0,0,1,1,MRI
MRI_196617,0,0,1,1,MRI
MRI_196682,0,0,1,1,MRI
MRI_198406,0,0,1,1,MRI
MRI_196740,0,0,1,1,MRI
MRI_196871,0,0,1,1,MRI
MRI_196973,0,0,1,1,MRI
MRI_197927,0,0,1,1,MRI
MRI_197007,0,0,1,1,MRI
MRI_197067,0,0,1,1,MRI
MRI_209831,0,0,1,1,MRI
MRI_197135,0,0,1,1,MRI
MRI_201857,0,0,1,1,MRI
MRI_20448,0,0,1,1,MRI
MRI_24515,0,0,1,1,MRI
MRI_20501,0,0,1,1,MRI
MRI_24586,0,0,1,1,MRI
MRI_20516,0,0,1,1,MRI
MRI_20544,0,0,1,1,MRI
MRI_22538,0,0,1,1,MRI
MRI_20569,0,0,1,1,MRI
MRI_23768,0,0,1,1,MRI
MRI_20597,0,0,1,1,MRI
MRI_197282,0,0,1,1,MRI
MRI_203682,0,0,1,1,MRI
MRI_197397,0,0,1,1,MRI
MRI_197588,0,0,1,1,MRI
MRI_215584,0,0,1,1,MRI
MRI_197732,0,0,1,1,MRI
MRI_215985,0,0,1,1,MRI
MRI_197753,0,0,1,1,MRI
MRI_204146,0,0,1,1,MRI
MRI_197803,0,0,1,1,MRI
MRI_211003,0,0,1,1,MRI
MRI_200429,0,0,1,1,MRI
MRI_218050,0,0,1,1,MRI
MRI_198224,0,0,1,1,MRI
MRI_202428,0,0,1,1,MRI
MRI_198327,0,0,1,1,MRI
MRI_213227,0,0,1,1,MRI
MRI_20713,0,0,1,1,MRI
MRI_24464,0,0,1,1,MRI
MRI_20722,0,0,1,1,MRI
MRI_20730,0,0,1,1,MRI
MRI_22121,0,0,1,1,MRI
MRI_20789,0,0,1,1,MRI
MRI_37266,0,0,1,1,MRI
MRI_20795,0,0,1,1,MRI
MRI_20796,0,0,1,1,MRI
MRI_23074,0,0,1,1,MRI
MRI_198414,0,0,1,1,MRI
MRI_201583,0,0,1,1,MRI
MRI_198503,0,0,1,1,MRI
MRI_200589,0,0,1,1,MRI
MRI_198526,0,0,1,1,MRI
MRI_203513,0,0,1,1,MRI
MRI_198603,0,0,1,1,MRI
MRI_200923,0,0,1,1,MRI
MRI_198636,0,0,1,1,MRI
MRI_205036,0,0,1,1,MRI
MRI_198640,0,0,1,1,MRI
MRI_198646,0,0,1,1,MRI
MRI_198654,0,0,1,1,MRI
MRI_198700,0,0,1,1,MRI
MRI_141213,0,0,1,1,MRI
MRI_149924,0,0,1,1,MRI
MRI_141217,0,0,1,1,MRI
MRI_141219,0,0,1,1,MRI
MRI_149699,0,0,1,1,MRI
MRI_141380,0,0,1,1,MRI
MRI_141459,0,0,1,1,MRI
MRI_141467,0,0,1,1,MRI
MRI_142520,0,0,1,1,MRI
MRI_141485,0,0,1,1,MRI
MRI_144093,0,0,1,1,MRI
MRI_141646,0,0,1,1,MRI
MRI_10449,0,0,1,1,MRI
MRI_10353,0,0,1,1,MRI
MRI_10377,0,0,1,1,MRI
MRI_11577,0,0,1,1,MRI
MRI_198758,0,0,1,1,MRI
MRI_201111,0,0,1,1,MRI
MRI_200610,0,0,1,1,MRI
MRI_199524,0,0,1,1,MRI
MRI_236581,0,0,1,1,MRI
MRI_198999,0,0,1,1,MRI
MRI_198925,0,0,1,1,MRI
MRI_201736,0,0,1,1,MRI
MRI_206098,0,0,1,1,MRI
MRI_224006,0,0,1,1,MRI
MRI_205637,0,0,1,1,MRI
MRI_203238,0,0,1,1,MRI
MRI_199070,0,0,1,1,MRI
MRI_207872,0,0,1,1,MRI
MRI_199078,0,0,1,1,MRI
MRI_203048,0,0,1,1,MRI
MRI_199092,0,0,1,1,MRI
MRI_199191,0,0,1,1,MRI
MRI_199195,0,0,1,1,MRI
MRI_204011,0,0,1,1,MRI
MRI_214511,0,0,1,1,MRI
MRI_199378,0,0,1,1,MRI
MRI_205778,0,0,1,1,MRI
MRI_199389,0,0,1,1,MRI
MRI_199406,0,0,1,1,MRI
MRI_201089,0,0,1,1,MRI
MRI_20821,0,0,1,1,MRI
MRI_24002,0,0,1,1,MRI
MRI_20836,0,0,1,1,MRI
MRI_22093,0,0,1,1,MRI
MRI_20850,0,0,1,1,MRI
MRI_25270,0,0,1,1,MRI
MRI_20854,0,0,1,1,MRI
MRI_21741,0,0,1,1,MRI
MRI_20870,0,0,1,1,MRI
MRI_26929,0,0,1,1,MRI
MRI_20924,0,0,1,1,MRI
MRI_24914,0,0,1,1,MRI
MRI_23526,0,0,1,1,MRI
MRI_28806,0,0,1,1,MRI
MRI_21462,0,0,1,1,MRI
MRI_203551,0,0,1,1,MRI
MRI_199651,0,0,1,1,MRI
MRI_200350,0,0,1,1,MRI
MRI_199685,0,0,1,1,MRI
MRI_204687,0,0,1,1,MRI
MRI_201593,0,0,1,1,MRI
MRI_199767,0,0,1,1,MRI
MRI_199806,0,0,1,1,MRI
MRI_199826,0,0,1,1,MRI
MRI_202286,0,0,1,1,MRI
MRI_208816,0,0,1,1,MRI
MRI_204172,0,0,1,1,MRI
MRI_208932,0,0,1,1,MRI
MRI_231888,0,0,1,1,MRI
MRI_200100,0,0,1,1,MRI
MRI_200110,0,0,1,1,MRI
MRI_200112,0,0,1,1,MRI
MRI_200276,0,0,1,1,MRI
MRI_203061,0,0,1,1,MRI
MRI_200453,0,0,1,1,MRI
MRI_203948,0,0,1,1,MRI
MRI_200460,0,0,1,1,MRI
MRI_200504,0,0,1,1,MRI
MRI_200775,0,0,1,1,MRI
MRI_200553,0,0,1,1,MRI
MRI_203569,0,0,1,1,MRI
MRI_200615,0,0,1,1,MRI
MRI_219704,0,0,1,1,MRI
MRI_200652,0,0,1,1,MRI
MRI_201044,0,0,1,1,MRI
MRI_200660,0,0,1,1,MRI
MRI_202541,0,0,1,1,MRI
MRI_33881,0,0,1,1,MRI
MRI_30913,0,0,1,1,MRI
MRI_21121,0,0,1,1,MRI
MRI_21611,0,0,1,1,MRI
MRI_21145,0,0,1,1,MRI
MRI_22673,0,0,1,1,MRI
MRI_21150,0,0,1,1,MRI
MRI_23613,0,0,1,1,MRI
MRI_21177,0,0,1,1,MRI
MRI_23121,0,0,1,1,MRI
MRI_200683,0,0,1,1,MRI
MRI_200697,0,0,1,1,MRI
MRI_200899,0,0,1,1,MRI
MRI_204260,0,0,1,1,MRI
MRI_200931,0,0,1,1,MRI
MRI_201343,0,0,1,1,MRI
MRI_201124,0,0,1,1,MRI
MRI_202003,0,0,1,1,MRI
MRI_201156,0,0,1,1,MRI
MRI_203687,0,0,1,1,MRI
MRI_201329,0,0,1,1,MRI
MRI_201372,0,0,1,1,MRI
MRI_203017,0,0,1,1,MRI
MRI_201373,0,0,1,1,MRI
MRI_217030,0,0,1,1,MRI
MRI_201523,0,0,1,1,MRI
MRI_201734,0,0,1,1,MRI
MRI_204254,0,0,1,1,MRI
MRI_201735,0,0,1,1,MRI
MRI_201745,0,0,1,1,MRI
MRI_204448,0,0,1,1,MRI
MRI_213329,0,0,1,1,MRI
MRI_201787,0,0,1,1,MRI
MRI_210271,0,0,1,1,MRI
MRI_201794,0,0,1,1,MRI
MRI_21211,0,0,1,1,MRI
MRI_22735,0,0,1,1,MRI
MRI_21235,0,0,1,1,MRI
MRI_21277,0,0,1,1,MRI
MRI_21286,0,0,1,1,MRI
MRI_24957,0,0,1,1,MRI
MRI_21346,0,0,1,1,MRI
MRI_201846,0,0,1,1,MRI
MRI_201866,0,0,1,1,MRI
MRI_202005,0,0,1,1,MRI
MRI_202175,0,0,1,1,MRI
MRI_203854,0,0,1,1,MRI
MRI_202250,0,0,1,1,MRI
MRI_202326,0,0,1,1,MRI
MRI_203942,0,0,1,1,MRI
MRI_202436,0,0,1,1,MRI
MRI_202530,0,0,1,1,MRI
MRI_202567,0,0,1,1,MRI
MRI_220109,0,0,1,1,MRI
MRI_202611,0,0,1,1,MRI
MRI_202645,0,0,1,1,MRI
MRI_202909,0,0,1,1,MRI
MRI_202823,0,0,1,1,MRI
MRI_207085,0,0,1,1,MRI
MRI_202854,0,0,1,1,MRI
MRI_203956,0,0,1,1,MRI
MRI_202868,0,0,1,1,MRI
MRI_204575,0,0,1,1,MRI
MRI_202895,0,0,1,1,MRI
MRI_204408,0,0,1,1,MRI
MRI_21441,0,0,1,1,MRI
MRI_22111,0,0,1,1,MRI
MRI_21485,0,0,1,1,MRI
MRI_22628,0,0,1,1,MRI
MRI_21507,0,0,1,1,MRI
MRI_34102,0,0,1,1,MRI
MRI_21519,0,0,1,1,MRI
MRI_21543,0,0,1,1,MRI
MRI_23677,0,0,1,1,MRI
MRI_202988,0,0,1,1,MRI
MRI_204488,0,0,1,1,MRI
MRI_203088,0,0,1,1,MRI
MRI_203283,0,0,1,1,MRI
MRI_203317,0,0,1,1,MRI
MRI_203597,0,0,1,1,MRI
MRI_219965,0,0,1,1,MRI
MRI_203419,0,0,1,1,MRI
MRI_218501,0,0,1,1,MRI
MRI_204666,0,0,1,1,MRI
MRI_203587,0,0,1,1,MRI
MRI_213497,0,0,1,1,MRI
MRI_203857,0,0,1,1,MRI
MRI_203859,0,0,1,1,MRI
MRI_204586,0,0,1,1,MRI
MRI_203871,0,0,1,1,MRI
MRI_204675,0,0,1,1,MRI
MRI_141683,0,0,1,1,MRI
MRI_154340,0,0,1,1,MRI
MRI_143124,0,0,1,1,MRI
MRI_149569,0,0,1,1,MRI
MRI_141806,0,0,1,1,MRI
MRI_143736,0,0,1,1,MRI
MRI_141839,0,0,1,1,MRI
MRI_141851,0,0,1,1,MRI
MRI_144006,0,0,1,1,MRI
MRI_144855,0,0,1,1,MRI
MRI_141952,0,0,1,1,MRI
MRI_143311,0,0,1,1,MRI
MRI_141966,0,0,1,1,MRI
MRI_142002,0,0,1,1,MRI
MRI_142013,0,0,1,1,MRI
MRI_165499,0,0,1,1,MRI
MRI_161681,0,0,1,1,MRI
MRI_143919,0,0,1,1,MRI
MRI_142231,0,0,1,1,MRI
MRI_145649,0,0,1,1,MRI
MRI_203944,0,0,1,1,MRI
MRI_210344,0,0,1,1,MRI
MRI_204026,0,0,1,1,MRI
MRI_204090,0,0,1,1,MRI
MRI_21617,0,0,1,1,MRI
