Feature,ADNIMERGE Frequency,Gene Expression Frequency,MRI Frequency,Total Frequency,Domain
MRI_484,0,0,4929,4929,MRI
MRI_580,0,0,4929,4929,MRI
MRI_605,0,0,4929,4929,MRI
MRI_787699,0,0,4929,4929,MRI
MRI_787799,0,0,4929,4929,MRI
MRI_788082,0,0,4929,4929,MRI
MRI_788090,0,0,4929,4929,MRI
MRI_788254,0,0,4929,4929,MRI
MRI_788548,0,0,4929,4929,MRI
MRI_788662,0,0,4929,4929,MRI
MRI_788843,0,0,4929,4929,MRI
MRI_788964,0,0,4929,4929,MRI
MRI_789138,0,0,4929,4929,MRI
MRI_789337,0,0,4929,4929,MRI
MRI_789339,0,0,4929,4929,MRI
MRI_789387,0,0,4929,4929,MRI
MRI_789479,0,0,4929,4929,MRI
MRI_789534,0,0,4929,4929,MRI
MRI_789989,0,0,4929,4929,MRI
MRI_790086,0,0,4929,4929,MRI
MRI_790153,0,0,4929,4929,MRI
MRI_790178,0,0,4929,4929,MRI
MRI_790240,0,0,4929,4929,MRI
MRI_790459,0,0,4929,4929,MRI
MRI_790482,0,0,4929,4929,MRI
MRI_790672,0,0,4929,4929,MRI
MRI_790889,0,0,4929,4929,MRI
MRI_791193,0,0,4929,4929,MRI
MRI_791604,0,0,4929,4929,MRI
MRI_791633,0,0,4929,4929,MRI
MRI_791707,0,0,4929,4929,MRI
MRI_791729,0,0,4929,4929,MRI
MRI_792043,0,0,4929,4929,MRI
MRI_792050,0,0,4929,4929,MRI
MRI_792164,0,0,4929,4929,MRI
MRI_792218,0,0,4929,4929,MRI
MRI_792419,0,0,4929,4929,MRI
MRI_792597,0,0,4929,4929,MRI
MRI_792652,0,0,4929,4929,MRI
MRI_792772,0,0,4929,4929,MRI
MRI_792810,0,0,4929,4929,MRI
MRI_792926,0,0,4929,4929,MRI
MRI_793029,0,0,4929,4929,MRI
MRI_793061,0,0,4929,4929,MRI
MRI_793069,0,0,4929,4929,MRI
MRI_793078,0,0,4929,4929,MRI
MRI_793094,0,0,4929,4929,MRI
MRI_793099,0,0,4929,4929,MRI
MRI_793193,0,0,4929,4929,MRI
MRI_639,0,0,4928,4928,MRI
MRI_672,0,0,4928,4928,MRI
MRI_676,0,0,4928,4928,MRI
MRI_875,0,0,4928,4928,MRI
MRI_989,0,0,4928,4928,MRI
MRI_1000,0,0,4928,4928,MRI
MRI_1268,0,0,4928,4928,MRI
MRI_1305,0,0,4928,4928,MRI
MRI_1348,0,0,4928,4928,MRI
MRI_1375,0,0,4928,4928,MRI
MRI_1379,0,0,4928,4928,MRI
MRI_1535,0,0,4928,4928,MRI
MRI_1585,0,0,4928,4928,MRI
MRI_1620,0,0,4928,4928,MRI
MRI_1662,0,0,4928,4928,MRI
MRI_1684,0,0,4928,4928,MRI
MRI_1754,0,0,4928,4928,MRI
MRI_1820,0,0,4928,4928,MRI
MRI_1884,0,0,4928,4928,MRI
MRI_1918,0,0,4928,4928,MRI
MRI_1921,0,0,4928,4928,MRI
MRI_2038,0,0,4928,4928,MRI
MRI_2083,0,0,4928,4928,MRI
MRI_2171,0,0,4928,4928,MRI
MRI_2336,0,0,4928,4928,MRI
MRI_2347,0,0,4928,4928,MRI
MRI_2440,0,0,4928,4928,MRI
MRI_2583,0,0,4928,4928,MRI
MRI_2609,0,0,4928,4928,MRI
MRI_2622,0,0,4928,4928,MRI
MRI_2630,0,0,4928,4928,MRI
MRI_2741,0,0,4928,4928,MRI
MRI_2939,0,0,4928,4928,MRI
MRI_3043,0,0,4928,4928,MRI
MRI_3058,0,0,4928,4928,MRI
MRI_3129,0,0,4928,4928,MRI
MRI_3147,0,0,4928,4928,MRI
MRI_3315,0,0,4928,4928,MRI
MRI_3527,0,0,4928,4928,MRI
MRI_3810,0,0,4928,4928,MRI
MRI_3865,0,0,4928,4928,MRI
MRI_3867,0,0,4928,4928,MRI
MRI_3917,0,0,4928,4928,MRI
MRI_3980,0,0,4928,4928,MRI
MRI_4042,0,0,4928,4928,MRI
MRI_4197,0,0,4928,4928,MRI
MRI_4274,0,0,4928,4928,MRI
MRI_4400,0,0,4928,4928,MRI
MRI_4464,0,0,4928,4928,MRI
MRI_4489,0,0,4928,4928,MRI
MRI_4523,0,0,4928,4928,MRI
MRI_4724,0,0,4928,4928,MRI
MRI_4811,0,0,4928,4928,MRI
MRI_4902,0,0,4928,4928,MRI
MRI_4930,0,0,4928,4928,MRI
MRI_5176,0,0,4928,4928,MRI
MRI_5238,0,0,4928,4928,MRI
MRI_5288,0,0,4928,4928,MRI
MRI_5294,0,0,4928,4928,MRI
MRI_5394,0,0,4928,4928,MRI
MRI_5413,0,0,4928,4928,MRI
MRI_5440,0,0,4928,4928,MRI
MRI_5462,0,0,4928,4928,MRI
MRI_5479,0,0,4928,4928,MRI
MRI_5554,0,0,4928,4928,MRI
MRI_5555,0,0,4928,4928,MRI
MRI_5580,0,0,4928,4928,MRI
MRI_5655,0,0,4928,4928,MRI
MRI_5775,0,0,4928,4928,MRI
MRI_5790,0,0,4928,4928,MRI
MRI_5878,0,0,4928,4928,MRI
MRI_5905,0,0,4928,4928,MRI
MRI_5952,0,0,4928,4928,MRI
MRI_5967,0,0,4928,4928,MRI
MRI_5972,0,0,4928,4928,MRI
MRI_6063,0,0,4928,4928,MRI
MRI_6117,0,0,4928,4928,MRI
MRI_6201,0,0,4928,4928,MRI
MRI_6209,0,0,4928,4928,MRI
MRI_6259,0,0,4928,4928,MRI
MRI_6329,0,0,4928,4928,MRI
MRI_73,0,0,4928,4928,MRI
MRI_296,0,0,4928,4928,MRI
MRI_301,0,0,4928,4928,MRI
MRI_404,0,0,4928,4928,MRI
MRI_457,0,0,4928,4928,MRI
MRI_523,0,0,4928,4928,MRI
MRI_619,0,0,4928,4928,MRI
MRI_787496,0,0,4928,4928,MRI
MRI_787590,0,0,4928,4928,MRI
MRI_787617,0,0,4928,4928,MRI
MRI_787770,0,0,4928,4928,MRI
MRI_787810,0,0,4928,4928,MRI
MRI_787878,0,0,4928,4928,MRI
MRI_788026,0,0,4928,4928,MRI
MRI_788034,0,0,4928,4928,MRI
MRI_788574,0,0,4928,4928,MRI
MRI_788745,0,0,4928,4928,MRI
MRI_788796,0,0,4928,4928,MRI
MRI_789047,0,0,4928,4928,MRI
MRI_789234,0,0,4928,4928,MRI
MRI_789250,0,0,4928,4928,MRI
MRI_789284,0,0,4928,4928,MRI
MRI_789467,0,0,4928,4928,MRI
MRI_789763,0,0,4928,4928,MRI
MRI_789765,0,0,4928,4928,MRI
MRI_789792,0,0,4928,4928,MRI
MRI_790132,0,0,4928,4928,MRI
MRI_791625,0,0,4928,4928,MRI
MRI_791762,0,0,4928,4928,MRI
MRI_792067,0,0,4928,4928,MRI
MRI_792120,0,0,4928,4928,MRI
MRI_792676,0,0,4928,4928,MRI
MRI_792715,0,0,4928,4928,MRI
MRI_792791,0,0,4928,4928,MRI
MRI_793112,0,0,4928,4928,MRI
MRI_793299,0,0,4928,4928,MRI
MRI_633,0,0,4927,4927,MRI
MRI_656,0,0,4927,4927,MRI
MRI_660,0,0,4927,4927,MRI
MRI_669,0,0,4927,4927,MRI
MRI_783,0,0,4927,4927,MRI
MRI_830,0,0,4927,4927,MRI
MRI_912,0,0,4927,4927,MRI
MRI_957,0,0,4927,4927,MRI
MRI_973,0,0,4927,4927,MRI
MRI_1035,0,0,4927,4927,MRI
MRI_1048,0,0,4927,4927,MRI
MRI_1166,0,0,4927,4927,MRI
MRI_1442,0,0,4927,4927,MRI
MRI_1454,0,0,4927,4927,MRI
MRI_1531,0,0,4927,4927,MRI
MRI_1533,0,0,4927,4927,MRI
MRI_1545,0,0,4927,4927,MRI
MRI_1605,0,0,4927,4927,MRI
MRI_1663,0,0,4927,4927,MRI
MRI_1703,0,0,4927,4927,MRI
MRI_2034,0,0,4927,4927,MRI
MRI_2122,0,0,4927,4927,MRI
MRI_2149,0,0,4927,4927,MRI
MRI_2297,0,0,4927,4927,MRI
MRI_2322,0,0,4927,4927,MRI
MRI_2345,0,0,4927,4927,MRI
MRI_2394,0,0,4927,4927,MRI
MRI_2409,0,0,4927,4927,MRI
MRI_2528,0,0,4927,4927,MRI
MRI_2577,0,0,4927,4927,MRI
MRI_2651,0,0,4927,4927,MRI
MRI_2652,0,0,4927,4927,MRI
MRI_2657,0,0,4927,4927,MRI
MRI_2789,0,0,4927,4927,MRI
MRI_2877,0,0,4927,4927,MRI
MRI_2937,0,0,4927,4927,MRI
MRI_2966,0,0,4927,4927,MRI
MRI_2979,0,0,4927,4927,MRI
MRI_3070,0,0,4927,4927,MRI
MRI_3087,0,0,4927,4927,MRI
MRI_3144,0,0,4927,4927,MRI
MRI_3146,0,0,4927,4927,MRI
MRI_3436,0,0,4927,4927,MRI
MRI_3572,0,0,4927,4927,MRI
MRI_3592,0,0,4927,4927,MRI
MRI_3619,0,0,4927,4927,MRI
MRI_3679,0,0,4927,4927,MRI
MRI_4010,0,0,4927,4927,MRI
MRI_4144,0,0,4927,4927,MRI
MRI_4191,0,0,4927,4927,MRI
MRI_4270,0,0,4927,4927,MRI
MRI_4302,0,0,4927,4927,MRI
MRI_4711,0,0,4927,4927,MRI
MRI_4713,0,0,4927,4927,MRI
MRI_4753,0,0,4927,4927,MRI
MRI_4806,0,0,4927,4927,MRI
MRI_4856,0,0,4927,4927,MRI
MRI_4920,0,0,4927,4927,MRI
MRI_5081,0,0,4927,4927,MRI
MRI_5086,0,0,4927,4927,MRI
MRI_5215,0,0,4927,4927,MRI
MRI_5248,0,0,4927,4927,MRI
MRI_5282,0,0,4927,4927,MRI
MRI_5363,0,0,4927,4927,MRI
MRI_5499,0,0,4927,4927,MRI
MRI_5589,0,0,4927,4927,MRI
MRI_5710,0,0,4927,4927,MRI
MRI_5744,0,0,4927,4927,MRI
MRI_5765,0,0,4927,4927,MRI
MRI_5809,0,0,4927,4927,MRI
MRI_5874,0,0,4927,4927,MRI
MRI_5974,0,0,4927,4927,MRI
MRI_6078,0,0,4927,4927,MRI
MRI_6142,0,0,4927,4927,MRI
MRI_6185,0,0,4927,4927,MRI
MRI_6239,0,0,4927,4927,MRI
MRI_6281,0,0,4927,4927,MRI
MRI_6322,0,0,4927,4927,MRI
MRI_6356,0,0,4927,4927,MRI
MRI_6361,0,0,4927,4927,MRI
MRI_25,0,0,4927,4927,MRI
MRI_41,0,0,4927,4927,MRI
MRI_45,0,0,4927,4927,MRI
MRI_118,0,0,4927,4927,MRI
MRI_204,0,0,4927,4927,MRI
MRI_208,0,0,4927,4927,MRI
MRI_236,0,0,4927,4927,MRI
MRI_242,0,0,4927,4927,MRI
MRI_271,0,0,4927,4927,MRI
MRI_278,0,0,4927,4927,MRI
MRI_417,0,0,4927,4927,MRI
MRI_596,0,0,4927,4927,MRI
MRI_787283,0,0,4927,4927,MRI
MRI_787529,0,0,4927,4927,MRI
MRI_787758,0,0,4927,4927,MRI
MRI_788014,0,0,4927,4927,MRI
MRI_788059,0,0,4927,4927,MRI
MRI_788177,0,0,4927,4927,MRI
MRI_788188,0,0,4927,4927,MRI
MRI_788235,0,0,4927,4927,MRI
MRI_788394,0,0,4927,4927,MRI
MRI_788722,0,0,4927,4927,MRI
MRI_789168,0,0,4927,4927,MRI
MRI_789169,0,0,4927,4927,MRI
MRI_789191,0,0,4927,4927,MRI
MRI_789249,0,0,4927,4927,MRI
MRI_789320,0,0,4927,4927,MRI
MRI_789356,0,0,4927,4927,MRI
MRI_789433,0,0,4927,4927,MRI
MRI_789847,0,0,4927,4927,MRI
MRI_789876,0,0,4927,4927,MRI
MRI_790137,0,0,4927,4927,MRI
MRI_790542,0,0,4927,4927,MRI
MRI_790668,0,0,4927,4927,MRI
MRI_790994,0,0,4927,4927,MRI
MRI_791313,0,0,4927,4927,MRI
MRI_791524,0,0,4927,4927,MRI
MRI_791708,0,0,4927,4927,MRI
MRI_791795,0,0,4927,4927,MRI
MRI_792034,0,0,4927,4927,MRI
MRI_792159,0,0,4927,4927,MRI
MRI_792222,0,0,4927,4927,MRI
MRI_792978,0,0,4927,4927,MRI
MRI_793498,0,0,4927,4927,MRI
MRI_793582,0,0,4927,4927,MRI
MRI_14,0,0,4927,4927,MRI
MRI_648,0,0,4926,4926,MRI
MRI_694,0,0,4926,4926,MRI
MRI_695,0,0,4926,4926,MRI
MRI_698,0,0,4926,4926,MRI
MRI_704,0,0,4926,4926,MRI
MRI_825,0,0,4926,4926,MRI
MRI_917,0,0,4926,4926,MRI
MRI_926,0,0,4926,4926,MRI
MRI_1004,0,0,4926,4926,MRI
MRI_1014,0,0,4926,4926,MRI
MRI_1024,0,0,4926,4926,MRI
MRI_1025,0,0,4926,4926,MRI
MRI_1079,0,0,4926,4926,MRI
MRI_1082,0,0,4926,4926,MRI
MRI_1100,0,0,4926,4926,MRI
MRI_1196,0,0,4926,4926,MRI
MRI_1203,0,0,4926,4926,MRI
MRI_1207,0,0,4926,4926,MRI
MRI_1368,0,0,4926,4926,MRI
MRI_1451,0,0,4926,4926,MRI
MRI_1466,0,0,4926,4926,MRI
MRI_1505,0,0,4926,4926,MRI
MRI_1506,0,0,4926,4926,MRI
MRI_1524,0,0,4926,4926,MRI
MRI_1564,0,0,4926,4926,MRI
MRI_1666,0,0,4926,4926,MRI
MRI_1793,0,0,4926,4926,MRI
MRI_1841,0,0,4926,4926,MRI
MRI_1891,0,0,4926,4926,MRI
MRI_1937,0,0,4926,4926,MRI
MRI_2182,0,0,4926,4926,MRI
MRI_2307,0,0,4926,4926,MRI
MRI_2317,0,0,4926,4926,MRI
MRI_2438,0,0,4926,4926,MRI
MRI_2462,0,0,4926,4926,MRI
MRI_2530,0,0,4926,4926,MRI
MRI_2548,0,0,4926,4926,MRI
MRI_2714,0,0,4926,4926,MRI
MRI_2767,0,0,4926,4926,MRI
MRI_2771,0,0,4926,4926,MRI
MRI_2816,0,0,4926,4926,MRI
MRI_2904,0,0,4926,4926,MRI
MRI_2936,0,0,4926,4926,MRI
MRI_2958,0,0,4926,4926,MRI
MRI_3018,0,0,4926,4926,MRI
MRI_3143,0,0,4926,4926,MRI
MRI_3218,0,0,4926,4926,MRI
MRI_3238,0,0,4926,4926,MRI
MRI_3258,0,0,4926,4926,MRI
MRI_3286,0,0,4926,4926,MRI
MRI_3345,0,0,4926,4926,MRI
MRI_3492,0,0,4926,4926,MRI
MRI_3543,0,0,4926,4926,MRI
MRI_3583,0,0,4926,4926,MRI
MRI_3723,0,0,4926,4926,MRI
MRI_3826,0,0,4926,4926,MRI
MRI_3927,0,0,4926,4926,MRI
MRI_3935,0,0,4926,4926,MRI
MRI_3954,0,0,4926,4926,MRI
MRI_3994,0,0,4926,4926,MRI
MRI_4064,0,0,4926,4926,MRI
MRI_4266,0,0,4926,4926,MRI
MRI_4280,0,0,4926,4926,MRI
MRI_4316,0,0,4926,4926,MRI
MRI_4356,0,0,4926,4926,MRI
MRI_4385,0,0,4926,4926,MRI
MRI_4406,0,0,4926,4926,MRI
MRI_4423,0,0,4926,4926,MRI
MRI_4434,0,0,4926,4926,MRI
MRI_4488,0,0,4926,4926,MRI
MRI_4547,0,0,4926,4926,MRI
MRI_4752,0,0,4926,4926,MRI
MRI_4782,0,0,4926,4926,MRI
MRI_4805,0,0,4926,4926,MRI
MRI_4836,0,0,4926,4926,MRI
MRI_5167,0,0,4926,4926,MRI
MRI_5199,0,0,4926,4926,MRI
MRI_5323,0,0,4926,4926,MRI
MRI_5335,0,0,4926,4926,MRI
MRI_5414,0,0,4926,4926,MRI
MRI_5458,0,0,4926,4926,MRI
MRI_5476,0,0,4926,4926,MRI
MRI_5518,0,0,4926,4926,MRI
MRI_5544,0,0,4926,4926,MRI
MRI_5610,0,0,4926,4926,MRI
MRI_5650,0,0,4926,4926,MRI
MRI_5653,0,0,4926,4926,MRI
MRI_5668,0,0,4926,4926,MRI
MRI_5689,0,0,4926,4926,MRI
MRI_5704,0,0,4926,4926,MRI
MRI_5837,0,0,4926,4926,MRI
MRI_5861,0,0,4926,4926,MRI
MRI_5978,0,0,4926,4926,MRI
MRI_6146,0,0,4926,4926,MRI
MRI_6315,0,0,4926,4926,MRI
MRI_6382,0,0,4926,4926,MRI
MRI_6398,0,0,4926,4926,MRI
MRI_29,0,0,4926,4926,MRI
MRI_138,0,0,4926,4926,MRI
MRI_140,0,0,4926,4926,MRI
MRI_182,0,0,4926,4926,MRI
MRI_266,0,0,4926,4926,MRI
MRI_341,0,0,4926,4926,MRI
MRI_363,0,0,4926,4926,MRI
MRI_476,0,0,4926,4926,MRI
MRI_522,0,0,4926,4926,MRI
MRI_556,0,0,4926,4926,MRI
MRI_584,0,0,4926,4926,MRI
MRI_787389,0,0,4926,4926,MRI
MRI_787456,0,0,4926,4926,MRI
MRI_787551,0,0,4926,4926,MRI
MRI_787623,0,0,4926,4926,MRI
MRI_787722,0,0,4926,4926,MRI
MRI_788317,0,0,4926,4926,MRI
MRI_788327,0,0,4926,4926,MRI
MRI_788434,0,0,4926,4926,MRI
MRI_788849,0,0,4926,4926,MRI
MRI_788863,0,0,4926,4926,MRI
MRI_788905,0,0,4926,4926,MRI
MRI_789091,0,0,4926,4926,MRI
MRI_789126,0,0,4926,4926,MRI
MRI_789322,0,0,4926,4926,MRI
MRI_789461,0,0,4926,4926,MRI
MRI_789545,0,0,4926,4926,MRI
MRI_789691,0,0,4926,4926,MRI
MRI_790130,0,0,4926,4926,MRI
MRI_790587,0,0,4926,4926,MRI
MRI_790696,0,0,4926,4926,MRI
MRI_790948,0,0,4926,4926,MRI
MRI_791022,0,0,4926,4926,MRI
MRI_791415,0,0,4926,4926,MRI
MRI_791546,0,0,4926,4926,MRI
MRI_791600,0,0,4926,4926,MRI
MRI_791821,0,0,4926,4926,MRI
MRI_792006,0,0,4926,4926,MRI
MRI_792203,0,0,4926,4926,MRI
MRI_792270,0,0,4926,4926,MRI
MRI_792343,0,0,4926,4926,MRI
MRI_792438,0,0,4926,4926,MRI
MRI_792673,0,0,4926,4926,MRI
MRI_792780,0,0,4926,4926,MRI
MRI_792843,0,0,4926,4926,MRI
MRI_793165,0,0,4926,4926,MRI
MRI_793183,0,0,4926,4926,MRI
MRI_839,0,0,4925,4925,MRI
MRI_954,0,0,4925,4925,MRI
MRI_990,0,0,4925,4925,MRI
MRI_992,0,0,4925,4925,MRI
MRI_1006,0,0,4925,4925,MRI
MRI_1081,0,0,4925,4925,MRI
MRI_1128,0,0,4925,4925,MRI
MRI_1145,0,0,4925,4925,MRI
MRI_1159,0,0,4925,4925,MRI
MRI_1224,0,0,4925,4925,MRI
MRI_1269,0,0,4925,4925,MRI
MRI_1271,0,0,4925,4925,MRI
MRI_1314,0,0,4925,4925,MRI
MRI_1316,0,0,4925,4925,MRI
MRI_1331,0,0,4925,4925,MRI
MRI_1395,0,0,4925,4925,MRI
MRI_1409,0,0,4925,4925,MRI
MRI_1507,0,0,4925,4925,MRI
MRI_1514,0,0,4925,4925,MRI
MRI_1561,0,0,4925,4925,MRI
MRI_1664,0,0,4925,4925,MRI
MRI_1675,0,0,4925,4925,MRI
MRI_1707,0,0,4925,4925,MRI
MRI_1753,0,0,4925,4925,MRI
MRI_1777,0,0,4925,4925,MRI
MRI_1849,0,0,4925,4925,MRI
MRI_1903,0,0,4925,4925,MRI
MRI_1994,0,0,4925,4925,MRI
MRI_1999,0,0,4925,4925,MRI
MRI_2049,0,0,4925,4925,MRI
MRI_2050,0,0,4925,4925,MRI
MRI_2117,0,0,4925,4925,MRI
MRI_2267,0,0,4925,4925,MRI
MRI_2295,0,0,4925,4925,MRI
MRI_2304,0,0,4925,4925,MRI
MRI_2427,0,0,4925,4925,MRI
MRI_2545,0,0,4925,4925,MRI
MRI_2565,0,0,4925,4925,MRI
MRI_2679,0,0,4925,4925,MRI
MRI_2704,0,0,4925,4925,MRI
MRI_2715,0,0,4925,4925,MRI
MRI_2748,0,0,4925,4925,MRI
MRI_2756,0,0,4925,4925,MRI
MRI_2813,0,0,4925,4925,MRI
MRI_2815,0,0,4925,4925,MRI
MRI_2844,0,0,4925,4925,MRI
MRI_2868,0,0,4925,4925,MRI
MRI_2914,0,0,4925,4925,MRI
MRI_2930,0,0,4925,4925,MRI
MRI_2953,0,0,4925,4925,MRI
MRI_2995,0,0,4925,4925,MRI
MRI_3110,0,0,4925,4925,MRI
MRI_3138,0,0,4925,4925,MRI
MRI_3148,0,0,4925,4925,MRI
MRI_3176,0,0,4925,4925,MRI
MRI_3339,0,0,4925,4925,MRI
MRI_3342,0,0,4925,4925,MRI
MRI_3392,0,0,4925,4925,MRI
MRI_3429,0,0,4925,4925,MRI
MRI_3447,0,0,4925,4925,MRI
MRI_3479,0,0,4925,4925,MRI
MRI_3520,0,0,4925,4925,MRI
MRI_3534,0,0,4925,4925,MRI
MRI_3557,0,0,4925,4925,MRI
MRI_3559,0,0,4925,4925,MRI
MRI_3597,0,0,4925,4925,MRI
MRI_3648,0,0,4925,4925,MRI
MRI_3673,0,0,4925,4925,MRI
MRI_3751,0,0,4925,4925,MRI
MRI_3770,0,0,4925,4925,MRI
MRI_3776,0,0,4925,4925,MRI
MRI_3838,0,0,4925,4925,MRI
MRI_3903,0,0,4925,4925,MRI
MRI_3940,0,0,4925,4925,MRI
MRI_4106,0,0,4925,4925,MRI
MRI_4160,0,0,4925,4925,MRI
MRI_4166,0,0,4925,4925,MRI
MRI_4185,0,0,4925,4925,MRI
MRI_4215,0,0,4925,4925,MRI
MRI_4242,0,0,4925,4925,MRI
MRI_4253,0,0,4925,4925,MRI
MRI_4346,0,0,4925,4925,MRI
MRI_4360,0,0,4925,4925,MRI
MRI_4366,0,0,4925,4925,MRI
MRI_4401,0,0,4925,4925,MRI
MRI_4482,0,0,4925,4925,MRI
MRI_4487,0,0,4925,4925,MRI
MRI_4491,0,0,4925,4925,MRI
MRI_4584,0,0,4925,4925,MRI
MRI_4595,0,0,4925,4925,MRI
MRI_4596,0,0,4925,4925,MRI
MRI_4619,0,0,4925,4925,MRI
MRI_4637,0,0,4925,4925,MRI
MRI_4651,0,0,4925,4925,MRI
MRI_4678,0,0,4925,4925,MRI
MRI_4735,0,0,4925,4925,MRI
MRI_4807,0,0,4925,4925,MRI
MRI_4843,0,0,4925,4925,MRI
MRI_4848,0,0,4925,4925,MRI
MRI_4865,0,0,4925,4925,MRI
MRI_4870,0,0,4925,4925,MRI
MRI_4984,0,0,4925,4925,MRI
MRI_4992,0,0,4925,4925,MRI
MRI_5018,0,0,4925,4925,MRI
MRI_5049,0,0,4925,4925,MRI
MRI_5060,0,0,4925,4925,MRI
MRI_5061,0,0,4925,4925,MRI
MRI_5067,0,0,4925,4925,MRI
MRI_5077,0,0,4925,4925,MRI
MRI_5088,0,0,4925,4925,MRI
MRI_5113,0,0,4925,4925,MRI
MRI_5145,0,0,4925,4925,MRI
MRI_5235,0,0,4925,4925,MRI
MRI_5284,0,0,4925,4925,MRI
MRI_5326,0,0,4925,4925,MRI
MRI_5369,0,0,4925,4925,MRI
MRI_5381,0,0,4925,4925,MRI
MRI_5407,0,0,4925,4925,MRI
MRI_5496,0,0,4925,4925,MRI
MRI_5632,0,0,4925,4925,MRI
MRI_5659,0,0,4925,4925,MRI
MRI_5709,0,0,4925,4925,MRI
MRI_5807,0,0,4925,4925,MRI
MRI_5863,0,0,4925,4925,MRI
MRI_5877,0,0,4925,4925,MRI
MRI_5893,0,0,4925,4925,MRI
MRI_5929,0,0,4925,4925,MRI
MRI_6073,0,0,4925,4925,MRI
MRI_6075,0,0,4925,4925,MRI
MRI_6139,0,0,4925,4925,MRI
MRI_6159,0,0,4925,4925,MRI
MRI_6190,0,0,4925,4925,MRI
MRI_6208,0,0,4925,4925,MRI
MRI_6286,0,0,4925,4925,MRI
MRI_6295,0,0,4925,4925,MRI
MRI_6312,0,0,4925,4925,MRI
MRI_6316,0,0,4925,4925,MRI
MRI_6340,0,0,4925,4925,MRI
MRI_21,0,0,4925,4925,MRI
MRI_46,0,0,4925,4925,MRI
MRI_100,0,0,4925,4925,MRI
MRI_103,0,0,4925,4925,MRI
MRI_109,0,0,4925,4925,MRI
MRI_111,0,0,4925,4925,MRI
MRI_163,0,0,4925,4925,MRI
MRI_306,0,0,4925,4925,MRI
MRI_346,0,0,4925,4925,MRI
MRI_359,0,0,4925,4925,MRI
MRI_408,0,0,4925,4925,MRI
MRI_558,0,0,4925,4925,MRI
MRI_562,0,0,4925,4925,MRI
MRI_787421,0,0,4925,4925,MRI
MRI_787658,0,0,4925,4925,MRI
MRI_787796,0,0,4925,4925,MRI
MRI_788152,0,0,4925,4925,MRI
MRI_788262,0,0,4925,4925,MRI
MRI_788282,0,0,4925,4925,MRI
MRI_788333,0,0,4925,4925,MRI
MRI_788359,0,0,4925,4925,MRI
MRI_788436,0,0,4925,4925,MRI
MRI_788449,0,0,4925,4925,MRI
MRI_788456,0,0,4925,4925,MRI
MRI_788727,0,0,4925,4925,MRI
MRI_789061,0,0,4925,4925,MRI
MRI_789113,0,0,4925,4925,MRI
MRI_789325,0,0,4925,4925,MRI
MRI_789412,0,0,4925,4925,MRI
MRI_789522,0,0,4925,4925,MRI
MRI_789539,0,0,4925,4925,MRI
MRI_789615,0,0,4925,4925,MRI
MRI_789970,0,0,4925,4925,MRI
MRI_790214,0,0,4925,4925,MRI
MRI_790320,0,0,4925,4925,MRI
MRI_790373,0,0,4925,4925,MRI
MRI_790379,0,0,4925,4925,MRI
MRI_790478,0,0,4925,4925,MRI
MRI_790601,0,0,4925,4925,MRI
MRI_790635,0,0,4925,4925,MRI
MRI_790647,0,0,4925,4925,MRI
MRI_791480,0,0,4925,4925,MRI
MRI_791709,0,0,4925,4925,MRI
MRI_791768,0,0,4925,4925,MRI
MRI_791815,0,0,4925,4925,MRI
MRI_791917,0,0,4925,4925,MRI
MRI_791961,0,0,4925,4925,MRI
MRI_792007,0,0,4925,4925,MRI
MRI_792261,0,0,4925,4925,MRI
MRI_792370,0,0,4925,4925,MRI
MRI_792682,0,0,4925,4925,MRI
MRI_792984,0,0,4925,4925,MRI
MRI_792988,0,0,4925,4925,MRI
MRI_793093,0,0,4925,4925,MRI
MRI_793269,0,0,4925,4925,MRI
MRI_793409,0,0,4925,4925,MRI
MRI_793515,0,0,4925,4925,MRI
MRI_793516,0,0,4925,4925,MRI
MRI_793520,0,0,4925,4925,MRI
MRI_793536,0,0,4925,4925,MRI
MRI_644,0,0,4924,4924,MRI
MRI_670,0,0,4924,4924,MRI
MRI_688,0,0,4924,4924,MRI
MRI_708,0,0,4924,4924,MRI
MRI_765,0,0,4924,4924,MRI
MRI_814,0,0,4924,4924,MRI
MRI_820,0,0,4924,4924,MRI
MRI_826,0,0,4924,4924,MRI
MRI_847,0,0,4924,4924,MRI
MRI_859,0,0,4924,4924,MRI
MRI_880,0,0,4924,4924,MRI
MRI_888,0,0,4924,4924,MRI
MRI_890,0,0,4924,4924,MRI
MRI_969,0,0,4924,4924,MRI
MRI_975,0,0,4924,4924,MRI
MRI_991,0,0,4924,4924,MRI
MRI_1040,0,0,4924,4924,MRI
MRI_1054,0,0,4924,4924,MRI
MRI_1066,0,0,4924,4924,MRI
MRI_1125,0,0,4924,4924,MRI
MRI_1133,0,0,4924,4924,MRI
MRI_1171,0,0,4924,4924,MRI
MRI_1234,0,0,4924,4924,MRI
MRI_1256,0,0,4924,4924,MRI
MRI_1267,0,0,4924,4924,MRI
MRI_1287,0,0,4924,4924,MRI
MRI_1294,0,0,4924,4924,MRI
MRI_1312,0,0,4924,4924,MRI
MRI_1324,0,0,4924,4924,MRI
MRI_1377,0,0,4924,4924,MRI
MRI_1405,0,0,4924,4924,MRI
MRI_1411,0,0,4924,4924,MRI
MRI_1443,0,0,4924,4924,MRI
MRI_1460,0,0,4924,4924,MRI
